,Timestamp,Libor 1Y,JPY,EUR,SPX,VIX,1Y OIS,Positioning,lev Positioning,Signal
653,2018-03-12,2.36,0.9397,0.8107,2783.02,15.78,1.9380000000000002,,,-1243964189.0
654,2018-03-09,2.343,0.9364,0.81255,2786.57,14.64,1.931,,,6200137522.0
655,2018-03-08,2.326,0.94155,0.8122,2738.97,16.54,1.929,,,-50460258.89
656,2018-03-07,2.3169999999999997,0.94275,0.80575,2726.8,17.76,1.93,,,3523749876.0
657,2018-03-06,2.3080000000000003,0.9423,0.8062,2728.12,18.36,1.9240000000000002,158607.0,-21444.0,1688146816.0
658,2018-03-05,2.294,0.94155,0.81065,2720.94,18.73,1.9169999999999998,,,3039152258.0
659,2018-03-02,2.283,0.9456,0.81185,2691.25,19.59,1.9140000000000001,,,-494314089.3
660,2018-03-01,2.273,0.9413,0.81515,2677.67,22.47,1.901,,,-3821719310.0
661,2018-02-28,2.3040000000000003,0.93745,0.82005,2713.83,19.85,1.922,,,-4202964669.0
662,2018-02-27,2.312,0.93165,0.81745,2744.28,18.59,1.9040000000000001,179902.0,-28735.0,-1485049767.0
663,2018-02-26,2.285,0.9351,0.8119,2779.6,15.8,1.893,,,5926482990.0
664,2018-02-23,2.271,0.93555,0.81345,2747.3,16.49,1.8869999999999998,,,3627021919.0
665,2018-02-22,2.272,0.93675,0.8109999999999999,2703.96,18.72,1.885,,,1148496203.0
666,2018-02-21,2.291,0.92785,0.81405,2701.33,20.02,1.883,,,-273537598.4
667,2018-02-20,2.256,0.93165,0.8105,2716.26,20.6,1.869,170921.0,-33122.0,-1899068342.0
668,2018-02-19,2.239,0.9381,0.80595,2771.716,17.445999999999998,1.8840000000000001,,,-665480376.1
669,2018-02-16,2.228,0.9406,0.80605,2732.22,19.46,1.864,,,1341480643.0
670,2018-02-15,2.225,0.9423,0.79965,2731.2,19.13,1.865,,,2232796749.0
671,2018-02-14,2.206,0.93445,0.8032,2698.63,19.26,1.86,,,3852522549.0
672,2018-02-13,2.149,0.92745,0.8096,2662.94,24.97,1.8230000000000002,152953.0,-13777.0,319411736.7
673,2018-02-12,2.145,0.92035,0.81355,2656.0,25.61,1.8119999999999998,,,3579680779.0
674,2018-02-09,2.135,0.91915,0.81735,2619.55,29.06,1.8019999999999998,,,1705515286.0
675,2018-02-08,2.1319999999999997,0.91955,0.81655,2581.0,33.46,1.801,,,-2205131006.0
676,2018-02-07,2.124,0.9147,0.81535,2681.66,27.73,1.818,,,-2844566380.0
677,2018-02-06,2.11,0.9127,0.80795,2695.14,29.98,1.81,176336.0,-8328.0,4123305132.0
678,2018-02-05,2.0709999999999997,0.91655,0.80855,2648.94,37.32,1.7730000000000001,,,-1446627182.0
679,2018-02-02,2.117,0.9082,0.8025,2762.13,17.31,1.8230000000000002,,,-12359641082.0
680,2018-02-01,2.1069999999999998,0.91405,0.79935,2821.98,13.47,1.8259999999999998,,,2665349512.0
681,2018-01-31,2.096,0.9157,0.8051,2823.81,13.54,1.821,,,6753561121.0
682,2018-01-30,2.082,0.91935,0.80635,2822.43,14.79,1.814,188509.0,-5625.0,-3538336453.0
683,2018-01-29,2.085,0.91785,0.8076,2853.53,13.84,1.7990000000000002,,,-2477760519.0
684,2018-01-26,2.074,0.91985,0.8051,2872.87,11.08,1.801,,,6613056690.0
685,2018-01-25,2.052,0.91395,0.8067,2839.25,11.58,1.788,,,565575701.1
686,2018-01-24,2.0469999999999997,0.91555,0.80595,2837.54,11.47,1.7819999999999998,,,-3182688604.0
687,2018-01-23,2.029,0.90655,0.81305,2839.13,11.1,1.775,201518.0,-29512.0,-1836080281.0
688,2018-01-22,2.039,0.90155,0.81555,2832.97,11.03,1.777,,,7208537660.0
689,2018-01-19,2.045,0.90275,0.8182,2810.3,11.27,1.777,,,1783411873.0
690,2018-01-18,2.04,0.9,0.8171,2798.03,12.22,1.767,,,417003631.4
691,2018-01-17,2.035,0.8987,0.8206,2802.56,11.91,1.7719999999999998,,,4222692994.0
692,2018-01-16,2.019,0.90535,0.8156,2776.42,11.66,1.757,189670.0,-39548.0,-4069098625.0
693,2018-01-15,2.011,0.90465,0.81545,2933.864,13.354000000000003,1.7480000000000002,,,484289052.9
694,2018-01-12,1.9980000000000002,0.9006,0.82055,2786.24,10.16,1.751,,,1495700737.0
695,2018-01-11,1.9809999999999999,0.89885,0.8311,2767.56,9.88,1.732,,,4897796967.0
696,2018-01-10,1.972,0.8974,0.83705,2748.23,9.82,1.723,,,396505649.1
697,2018-01-09,1.966,0.88765,0.83775,2751.29,10.08,1.724,188706.0,-55057.0,2714101712.0
698,2018-01-08,1.96,0.8842,0.83565,2747.71,9.52,1.7169999999999999,,,2862443692.0
699,2018-01-05,1.959,0.88435,0.83125,2743.15,9.22,1.7180000000000002,,,7679159314.0
700,2018-01-04,1.954,0.8869,0.82865,2723.99,9.22,1.716,,,2590287942.0
701,2018-01-03,1.929,0.88885,0.8323,2713.06,9.15,1.704,,,2055245601.0
702,2018-01-02,1.925,0.8905,0.82925,2695.81,9.77,1.6880000000000002,162372.0,-34003.0,5384508165.0
703,2018-01-01,1.899,0.88765,0.83265,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
704,2017-12-29,1.8969999999999998,0.8874,0.83345,2673.61,11.04,1.67,,,-4666097775.0
705,2017-12-28,1.903,0.88585,0.83735,2687.54,10.18,1.673,,,1332841421.0
706,2017-12-27,1.905,0.8822,0.84115,2682.62,10.47,1.6680000000000001,,,436252900.9
707,2017-12-26,1.9140000000000001,0.8831,0.84325,2680.5,10.25,1.672,152713.0,-31125.0,-239593745.6
708,2017-12-25,1.9140000000000001,0.8828,0.84255,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
709,2017-12-22,1.9140000000000001,0.88285,0.8433,2683.34,9.9,1.6669999999999998,,,-1344230337.0
710,2017-12-21,1.9040000000000001,0.8824,0.8422,2684.57,9.62,1.66,,,247885627.7
711,2017-12-20,1.892,0.8819,0.84235,2679.25,9.72,1.649,,,-1267552610.0
712,2017-12-19,1.8840000000000001,0.8858,0.8446,2681.47,10.03,1.6469999999999998,154994.0,-32946.0,-3924341909.0
713,2017-12-18,1.8659999999999999,0.88855,0.8488,2690.16,9.53,1.639,,,1184131901.0
714,2017-12-15,1.8559999999999999,0.8882,0.85075,2675.81,9.42,1.64,,,854106928.4
715,2017-12-14,1.844,0.8898,0.84905,2652.01,10.49,1.626,,,-2681231292.0
716,2017-12-13,1.827,0.88855,0.8456,2662.85,10.18,1.609,,,-226812416.5
717,2017-12-12,1.8459999999999999,0.8807,0.85165,2664.11,9.92,1.63,140026.0,-35152.0,3522768345.0
718,2017-12-11,1.8359999999999999,0.8806,0.84965,2659.99,9.34,1.62,,,4358019920.0
719,2017-12-08,1.82,0.88115,0.85005,2651.5,9.58,1.609,,,4768676865.0
720,2017-12-07,1.8130000000000002,0.8843,0.8494,2636.98,10.16,1.6030000000000002,,,1712776908.0
721,2017-12-06,1.805,0.8905,0.84775,2629.27,11.02,1.5959999999999999,,,-1192499813.0
722,2017-12-05,1.805,0.88815,0.8456,2629.57,11.33,1.6019999999999999,135473.0,-22304.0,-3160243068.0
723,2017-12-04,1.797,0.88955,0.84275,2639.44,11.68,1.6,,,-3395198888.0
724,2017-12-01,1.777,0.892,0.84095,2642.22,11.43,1.5830000000000002,,,-3445246494.0
725,2017-11-30,1.785,0.8886,0.84005,2647.58,11.28,1.598,,,591412131.1
726,2017-11-29,1.766,0.8934,0.84405,2626.07,10.7,1.58,,,-2354719587.0
727,2017-11-28,1.754,0.897,0.8445,2627.04,10.03,1.561,145440.0,-28474.0,6095646749.0
728,2017-11-27,1.757,0.90015,0.84045,2601.42,9.87,1.558,,,845688902.4
729,2017-11-24,1.7519999999999998,0.8965,0.8382,2602.42,9.67,1.5590000000000002,,,411946058.8
730,2017-11-23,1.742,0.89915,0.8438,2675.026,11.078,1.551,,,-131759657.1
731,2017-11-22,1.7380000000000002,0.89915,0.84585,2597.08,9.88,1.548,,,-217537865.1
732,2017-11-21,1.756,0.8893,0.85195,2599.03,9.73,1.5619999999999998,142767.0,-26640.0,4215741330.0
733,2017-11-20,1.7409999999999999,0.88795,0.85235,2582.14,10.65,1.5519999999999998,,,2288824027.0
734,2017-11-17,1.7180000000000002,0.8922,0.84785,2578.85,11.43,1.536,,,-1796415552.0
735,2017-11-16,1.714,0.88445,0.8496,2585.64,11.76,1.536,,,7877267252.0
736,2017-11-15,1.692,0.88595,0.8481,2564.62,13.13,1.518,,,789014397.7
737,2017-11-14,1.696,0.8814,0.8476,2578.87,11.59,1.521,147490.0,-30608.0,423329631.6
738,2017-11-13,1.696,0.8801,0.85715,2584.84,11.5,1.52,,,669445987.6
739,2017-11-10,1.685,0.88075,0.85725,2582.3,11.29,1.511,,,-312951456.4
740,2017-11-09,1.671,0.8813,0.8590000000000001,2584.62,10.5,1.4909999999999999,,,-124848213.0
741,2017-11-08,1.675,0.8782,0.8624,2594.38,9.78,1.4969999999999999,,,2002979578.0
742,2017-11-07,1.6669999999999998,0.8771,0.8631,2590.64,9.89,1.493,147661.0,-37425.0,-1748249142.0
743,2017-11-06,1.66,0.87955,0.86135,2591.13,9.4,1.489,,,3738245365.0
744,2017-11-03,1.655,0.8766,0.8614,2587.84,9.14,1.4869999999999999,,,3760994819.0
745,2017-11-02,1.65,0.87655,0.85775,2579.85,9.93,1.482,,,1454918802.0
746,2017-11-01,1.651,0.87585,0.86065,2579.36,10.2,1.484,,,-85389923.51
747,2017-10-31,1.6369999999999998,0.88,0.85865,2575.26,10.18,1.476,153152.0,-30627.0,2155713332.0
748,2017-10-30,1.618,0.8836,0.85825,2572.83,10.5,1.47,,,1497358913.0
749,2017-10-27,1.6269999999999998,0.8796,0.86135,2581.07,9.8,1.47,,,7029627680.0
750,2017-10-26,1.641,0.8773,0.85835,2560.4,11.3,1.474,,,-2107912262.0
751,2017-10-25,1.631,0.87915,0.84655,2557.15,11.23,1.4669999999999999,,,-638320789.8
752,2017-10-24,1.6280000000000001,0.87795,0.85025,2569.13,11.16,1.462,161710.0,-36964.0,-240511343.7
753,2017-10-23,1.614,0.88155,0.85115,2564.98,11.07,1.449,,,-3105415221.0
754,2017-10-20,1.621,0.88095,0.8485,2575.21,9.97,1.455,,,3099027167.0
755,2017-10-19,1.6030000000000002,0.88855,0.84375,2562.1,10.05,1.435,,,3877066459.0
756,2017-10-18,1.618,0.88545,0.84835,2561.26,10.07,1.45,,,1587366123.0
757,2017-10-17,1.621,0.8912,0.84995,2559.36,10.31,1.4469999999999998,163367.0,-38626.0,1519404779.0
758,2017-10-16,1.614,0.89135,0.8477,2557.64,9.91,1.436,,,2463705123.0
759,2017-10-13,1.59,0.894,0.8458,2553.17,9.61,1.412,,,3262565410.0
760,2017-10-12,1.605,0.8906,0.84525,2550.93,9.91,1.421,,,269749068.7
761,2017-10-11,1.607,0.8889,0.84325,2555.24,9.85,1.4140000000000001,,,2778648861.0
762,2017-10-10,1.601,0.88925,0.847,2550.64,10.08,1.412,167340.0,-41414.0,1020574617.0
763,2017-10-09,1.6059999999999999,0.88755,0.85175,2544.73,10.33,1.413,,,-1624204409.0
764,2017-10-06,1.598,0.88775,0.85225,2549.33,9.65,1.4140000000000001,,,3568165818.0
765,2017-10-05,1.59,0.88635,0.8539,2552.07,9.19,1.402,,,5279799855.0
766,2017-10-04,1.581,0.8869,0.8503,2537.74,9.63,1.386,,,3490426011.0
767,2017-10-03,1.575,0.8861,0.8515,2534.58,9.51,1.379,166224.0,-46644.0,3268938050.0
768,2017-10-02,1.567,0.8868,0.8523,2529.12,9.45,1.379,,,3513544389.0
769,2017-09-29,1.565,0.88895,0.84645,2519.36,9.51,1.3780000000000001,,,7184409766.0
770,2017-09-28,1.5519999999999998,0.8901,0.84845,2510.06,9.55,1.3659999999999999,,,929246931.2
771,2017-09-27,1.568,0.88625,0.85145,2507.04,9.87,1.371,,,3412381118.0
772,2017-09-26,1.5519999999999998,0.8909999999999999,0.84795,2496.84,10.17,1.36,186035.0,-59814.0,-18662067.44
773,2017-09-25,1.546,0.895,0.84405,2496.66,10.21,1.3459999999999999,,,1090093236.0
774,2017-09-22,1.545,0.893,0.83695,2502.22,9.59,1.35,,,2330153279.0
775,2017-09-21,1.555,0.8891,0.83735,2500.6,9.67,1.354,,,-3201299224.0
776,2017-09-20,1.547,0.89105,0.84085,2508.24,9.78,1.328,,,-1712663683.0
777,2017-09-19,1.521,0.8961,0.83375,2506.65,10.18,1.324,198290.0,-60037.0,851221468.2
778,2017-09-18,1.518,0.8963,0.83655,2503.87,10.15,1.31,,,1657912855.0
779,2017-09-15,1.4980000000000002,0.90215,0.83735,2500.23,10.17,1.306,,,1367323027.0
780,2017-09-14,1.493,0.90715,0.8390000000000001,2495.62,10.44,1.295,,,1792014196.0
781,2017-09-13,1.4709999999999999,0.9051,0.8413,2498.37,10.5,1.2790000000000001,,,-116688749.2
782,2017-09-12,1.453,0.90765,0.8357,2496.48,10.58,1.266,176987.0,-29695.0,634913638.1
783,2017-09-11,1.4380000000000002,0.91405,0.83665,2488.11,10.73,1.2590000000000001,,,8168004586.0
784,2017-09-08,1.412,0.92725,0.8309,2461.43,12.12,1.25,,,-222523333.7
785,2017-09-07,1.421,0.92205,0.83175,2465.1,11.55,1.25,,,2603684918.0
786,2017-09-06,1.4380000000000002,0.91545,0.83915,2465.54,11.63,1.26,,,-448019940.3
787,2017-09-05,1.426,0.919,0.83935,2457.85,12.23,1.26,160129.0,-22606.0,-1892923325.0
788,2017-09-04,1.439,0.91125,0.8406,2227.3838317329673,16.4709373571102,0.8077925454545454,,,223788692.7
789,2017-09-01,1.4469999999999998,0.9069,0.84325,2476.55,10.13,1.254,,,-1974152750.0
790,2017-08-31,1.4380000000000002,0.9093,0.83965,2471.65,10.59,1.2429999999999999,,,1688930046.0
791,2017-08-30,1.439,0.90705,0.84145,2457.59,11.22,1.242,,,5260645436.0
792,2017-08-29,1.4340000000000002,0.9111,0.83525,2446.3,11.7,1.234,160958.0,-13710.0,1033417030.0
793,2017-08-28,1.443,0.9153,0.8348,2444.24,11.32,1.247,,,-531605608.9
794,2017-08-25,1.454,0.91445,0.83865,2443.05,11.28,1.255,,,-4246145326.0
795,2017-08-24,1.459,0.9128,0.84755,2438.97,12.23,1.256,,,-1664970214.0
796,2017-08-23,1.446,0.91715,0.8469,2444.04,12.25,1.247,,,-4318729665.0
797,2017-08-22,1.4609999999999999,0.91265,0.8502,2452.51,11.35,1.2570000000000001,159164.0,-21743.0,4166016143.0
798,2017-08-21,1.45,0.91765,0.8464,2428.37,13.19,1.251,,,-1101034213.0
799,2017-08-18,1.456,0.9158,0.8502,2425.55,14.26,1.255,,,-4864716563.0
800,2017-08-17,1.4580000000000002,0.91265,0.85295,2430.01,15.55,1.255,,,-7983512427.0
801,2017-08-16,1.4680000000000002,0.90745,0.84985,2468.11,11.74,1.266,,,-811759974.6
802,2017-08-15,1.474,0.90355,0.85215,2464.61,12.04,1.271,165452.0,-31096.0,-1562933897.0
803,2017-08-14,1.4569999999999999,0.9121,0.8489,2465.84,12.33,1.254,,,3650651212.0
804,2017-08-11,1.44,0.9159,0.846,2441.32,15.51,1.249,,,-884616807.8
805,2017-08-10,1.462,0.91565,0.84945,2438.21,16.04,1.2570000000000001,,,-11149981115.0
806,2017-08-09,1.465,0.9084,0.85045,2474.02,11.11,1.265,,,-539133289.5
807,2017-08-08,1.475,0.9065,0.85085,2474.92,10.96,1.271,171335.0,-54287.0,1252955101.0
808,2017-08-07,1.464,0.903,0.8478,2480.91,9.93,1.265,,,1815449576.0
809,2017-08-04,1.465,0.90345,0.8495,2476.83,10.03,1.266,,,779277920.5
810,2017-08-03,1.456,0.9087,0.84245,2472.16,10.44,1.26,,,-897133487.3
811,2017-08-02,1.463,0.90305,0.84345,2477.57,10.28,1.265,,,-407276388.0
812,2017-08-01,1.454,0.9061,0.84735,2476.35,10.09,1.27,161538.0,-48233.0,3351395572.0
813,2017-07-31,1.4580000000000002,0.907,0.84445,2470.3,10.26,1.264,,,-497024971.6
814,2017-07-28,1.454,0.90365,0.85095,2472.1,10.29,1.264,,,2313450284.0
815,2017-07-27,1.4580000000000002,0.8987,0.8564,2475.42,10.11,1.265,,,1284848849.0
816,2017-07-26,1.452,0.8995,0.85225,2477.83,9.6,1.265,,,1862571142.0
817,2017-07-25,1.474,0.89375,0.8586,2477.13,9.43,1.2819999999999998,153675.0,-29727.0,1817057638.0
818,2017-07-24,1.46,0.90005,0.8590000000000001,2469.91,9.43,1.271,,,3771331828.0
819,2017-07-21,1.455,0.8999,0.85745,2472.54,9.36,1.261,,,-869691787.5
820,2017-07-20,1.4580000000000002,0.8936,0.8598,2473.45,9.58,1.268,,,580659918.4
821,2017-07-19,1.45,0.8931,0.8684,2473.83,9.79,1.2690000000000001,,,6591704171.0
822,2017-07-18,1.4380000000000002,0.89225,0.8655,2460.61,9.89,1.27,144459.0,-26654.0,2935390718.0
823,2017-07-17,1.442,0.8878,0.8712,2459.14,9.82,1.2670000000000001,,,4563802067.0
824,2017-07-14,1.44,0.8886,0.87195,2459.27,9.51,1.2670000000000001,,,3459030940.0
825,2017-07-13,1.4480000000000002,0.88275,0.8773,2447.83,9.9,1.276,,,1782286850.0
826,2017-07-12,1.4409999999999998,0.8837,0.87625,2443.25,10.3,1.271,,,2659390780.0
827,2017-07-11,1.452,0.87765,0.87195,2425.53,10.89,1.2919999999999998,138863.0,-22741.0,2049000913.0
828,2017-07-10,1.464,0.87685,0.8772,2427.43,11.11,1.2919999999999998,,,-1015254291.0
829,2017-07-07,1.465,0.878,0.8771,2425.18,11.19,1.294,,,-1019293156.0
830,2017-07-06,1.476,0.8832,0.87545,2409.75,12.54,1.2990000000000002,,,-2321543317.0
831,2017-07-05,1.4769999999999999,0.8829,0.8809,2432.54,11.07,1.307,,,2461418115.0
832,2017-07-04,1.47,0.88275,0.8814,2227.3838317329673,16.4709373571102,0.8077925454545454,,,-117105480.2
833,2017-07-03,1.4680000000000002,0.882,0.8799,2429.01,11.22,1.3,127311.0,-24604.0,-323067612.9
834,2017-06-30,1.454,0.88985,0.8752,2423.41,11.18,1.284,,,-5174980426.0
835,2017-06-29,1.443,0.8914,0.87405,2419.7,11.44,1.268,,,-2803317850.0
836,2017-06-28,1.435,0.89045,0.87885,2440.69,10.03,1.26,,,2961651266.0
837,2017-06-27,1.436,0.89005,0.88195,2419.38,11.06,1.263,135593.0,-44674.0,-6028019084.0
838,2017-06-26,1.421,0.8941,0.89435,2439.07,9.9,1.252,,,-828120422.3
839,2017-06-23,1.4180000000000001,0.89855,0.89335,2438.3,10.02,1.248,,,-681739497.2
840,2017-06-22,1.412,0.8982,0.8967,2434.5,10.48,1.24,,,856511407.1
841,2017-06-21,1.413,0.89785,0.89545,2435.61,10.75,1.239,,,-947654856.1
842,2017-06-20,1.412,0.89725,0.8981,2437.03,10.86,1.242,149550.0,-54081.0,-2494243378.0
843,2017-06-19,1.422,0.89665,0.89695,2453.46,10.37,1.249,,,4096536099.0
844,2017-06-16,1.395,0.902,0.89305,2433.15,10.38,1.2329999999999999,,,-688203460.2
845,2017-06-15,1.401,0.90155,0.89725,2432.46,10.9,1.245,,,2612662323.0
846,2017-06-14,1.385,0.9126,0.89145,2437.92,10.64,1.238,,,-2184407858.0
847,2017-06-13,1.403,0.9086,0.892,2440.35,10.42,1.255,129348.0,-40772.0,4898968954.0
848,2017-06-12,1.399,0.90965,0.89265,2429.39,11.46,1.246,,,2747218691.0
849,2017-06-09,1.395,0.90625,0.8932,2431.77,10.7,1.249,,,1815900312.0
850,2017-06-08,1.38,0.90905,0.89175,2433.79,10.16,1.24,,,3878646787.0
851,2017-06-07,1.3719999999999999,0.9106,0.88835,2433.14,10.39,1.235,,,-1528009659.0
852,2017-06-06,1.364,0.91405,0.8867,2429.33,10.45,1.224,128348.0,-45096.0,693945663.0
853,2017-06-05,1.374,0.90535,0.8885,2436.1,10.07,1.235,,,1342848252.0
854,2017-06-02,1.371,0.9057,0.88635,2439.07,9.75,1.228,,,740227359.8
855,2017-06-01,1.3769999999999998,0.898,0.89185,2430.06,9.89,1.2309999999999999,,,6149678056.0
856,2017-05-31,1.3559999999999999,0.90275,0.8894,2411.8,10.41,1.215,,,-1233622969.0
857,2017-05-30,1.358,0.90215,0.89395,2412.91,10.38,1.213,129244.0,-43194.0,-1917666469.0
858,2017-05-29,1.3619999999999999,0.8988,0.89575,2227.3838317329673,16.4709373571102,0.8077925454545454,,,-246696581.7
859,2017-05-26,1.3659999999999999,0.8981,0.8942,2415.82,9.81,1.21,,,-1344060469.0
860,2017-05-25,1.369,0.8942,0.89205,2415.07,9.99,1.215,,,1347187363.0
861,2017-05-24,1.3519999999999999,0.89685,0.89135,2404.39,10.02,1.1975,,,-35514424.77
862,2017-05-23,1.369,0.8946,0.8942,2398.42,10.72,1.215,126040.0,-46159.0,824005793.4
863,2017-05-22,1.36,0.8985,0.88985,2394.02,10.93,1.195,,,918024590.9
864,2017-05-19,1.35,0.8987,0.8923,2381.73,12.04,1.182,,,800145585.4
865,2017-05-18,1.3359999999999999,0.89695,0.90065,2365.72,14.66,1.166,,,653953046.9
866,2017-05-17,1.3159999999999998,0.9023,0.89615,2357.03,15.59,1.1632,,,-5631804862.0
867,2017-05-16,1.361,0.884,0.90235,2400.67,10.65,1.189,123446.0,-49253.0,-517862130.3
868,2017-05-15,1.357,0.87885,0.91115,2402.32,10.42,1.1840000000000002,,,4354241097.0
869,2017-05-12,1.354,0.88225,0.91485,2390.9,10.4,1.189,,,1734757895.0
870,2017-05-11,1.392,0.8782,0.92065,2394.44,10.6,1.224,,,-834026502.5
871,2017-05-10,1.401,0.875,0.92015,2399.63,10.21,1.23,,,-505540490.1
872,2017-05-09,1.412,0.8773,0.91965,2396.92,9.96,1.227,126765.0,-40953.0,-223908648.3
873,2017-05-08,1.412,0.88295,0.9154,2399.38,9.77,1.224,,,14584247.66
874,2017-05-05,1.409,0.8871,0.9093,2399.29,10.57,1.203,,,2982015055.0
875,2017-05-04,1.401,0.8892,0.91035,2389.52,10.46,1.194,,,311420389.4
876,2017-05-03,1.391,0.8869,0.91865,2388.13,10.68,1.183,,,-1487234024.0
877,2017-05-02,1.3780000000000001,0.893,0.9149,2391.17,10.59,1.161,149726.0,-43196.0,1459214777.0
878,2017-05-01,1.391,0.89415,0.9175,2388.33,10.11,1.176,,,365156787.8
879,2017-04-28,1.3869999999999998,0.8965,0.9177,2384.2,10.82,1.17,,,-443706035.6
880,2017-04-27,1.3840000000000001,0.89875,0.9197,2388.77,10.36,1.17,,,5795752099.0
881,2017-04-26,1.3969999999999998,0.9005,0.91715,2387.45,10.85,1.168,,,2295405563.0
882,2017-04-25,1.405,0.90015,0.91525,2388.61,10.76,1.176,143507.0,-38033.0,5428389171.0
883,2017-04-24,1.383,0.91105,0.92015,2374.15,10.84,1.156,,,798354980.3
884,2017-04-21,1.3519999999999999,0.9167,0.93215,2348.69,14.63,1.105,,,174767752.2
885,2017-04-20,1.3559999999999999,0.91475,0.93305,2355.84,14.15,1.1179999999999999,,,-412369204.2
886,2017-04-19,1.3359999999999999,0.91855,0.9336,2338.17,14.93,1.089,,,-1392297930.0
887,2017-04-18,1.328,0.9223,0.9319,2342.19,14.42,1.079,131505.0,-40987.0,604082232.7
888,2017-04-17,1.354,0.91825,0.9395,2349.01,14.66,1.114,,,1362644315.0
889,2017-04-14,1.364,0.92045,0.9424,2227.3838317329673,16.4709373571102,0.8077925454545454,,,
890,2017-04-13,1.364,0.91665,0.94215,2328.95,15.96,1.11,,,-4715844169.0
891,2017-04-12,1.3530000000000002,0.91715,0.93755,2344.93,15.77,1.11,,,-922983204.0
892,2017-04-11,1.367,0.9123,0.94315,2353.78,15.07,1.122,131136.0,-39934.0,2016275215.0
893,2017-04-10,1.392,0.9014,0.9437,2357.16,14.05,1.145,,,-926856722.8
894,2017-04-07,1.406,0.90035,0.9443,2355.54,12.87,1.16,,,-3447910806.0
895,2017-04-06,1.392,0.9024,0.93945,2357.49,12.39,1.149,,,-1130328405.0
896,2017-04-05,1.379,0.9033,0.93775,2352.95,12.89,1.1340000000000001,,,-2767458075.0
897,2017-04-04,1.379,0.903,0.9369,2360.16,11.79,1.136,129489.0,-40998.0,7977417667.0
898,2017-04-03,1.3730000000000002,0.9018,0.93735,2358.84,12.38,1.15,,,384356352.4
899,2017-03-31,1.3840000000000001,0.8977,0.9387,2362.72,12.37,1.1420000000000001,,,-6165460905.0
900,2017-03-30,1.385,0.89345,0.93675,2368.06,11.54,1.139,,,3694498558.0
901,2017-03-29,1.371,0.90055,0.9288,2361.13,11.42,1.12,,,3778019144.0
902,2017-03-28,1.3880000000000001,0.89965,0.9248,2358.57,11.53,1.119,131592.0,-47373.0,1186259373.0
903,2017-03-27,1.371,0.9036,0.92045,2341.59,12.5,1.12,,,2642278795.0
904,2017-03-24,1.382,0.89815,0.92605,2343.98,12.96,1.1179999999999999,,,-2317533115.0
905,2017-03-23,1.376,0.9014,0.9274,2345.96,13.12,1.109,,,-3040156306.0
906,2017-03-22,1.381,0.89955,0.9262,2348.45,12.81,1.1079999999999999,,,-1461022272.0
907,2017-03-21,1.39,0.89505,0.92495,2344.02,12.47,1.112,126277.0,-55451.0,-4893134714.0
908,2017-03-20,1.396,0.88845,0.9312,2373.47,11.34,1.117,,,-2182428896.0
909,2017-03-17,1.401,0.8872,0.93125,2378.25,11.28,1.126,,,-68611436.5
910,2017-03-16,1.3980000000000001,0.8825,0.92885,2381.38,11.21,1.123,,,400161489.9
911,2017-03-15,1.39,0.882,0.9316,2385.26,11.63,1.128,,,5126214153.0
912,2017-03-14,1.416,0.8715,0.94305,2365.45,12.3,1.125,143761.0,-39491.0,-1922307285.0
913,2017-03-13,1.4180000000000001,0.87045,0.93865,2373.47,11.35,1.128,,,1867639199.0
914,2017-03-10,1.409,0.87145,0.93705,2372.6,11.66,1.119,,,952858066.1
915,2017-03-09,1.403,0.86995,0.94545,2364.87,12.3,1.1079999999999999,,,694448399.8
916,2017-03-08,1.3882,0.8745,0.9487,2362.98,11.86,1.094,,,-1090324096.0
917,2017-03-07,1.3659999999999999,0.8773,0.9464,2368.39,11.45,1.075,132915.0,-27691.0,-991388805.0
918,2017-03-06,1.3548,0.8781,0.94505,2375.31,11.24,1.0659999999999998,,,-1316063104.0
919,2017-03-03,1.3775,0.8771,0.94135,2383.12,10.96,1.079,,,2855721486.0
920,2017-03-02,1.383,0.8741,0.95175,2381.92,11.81,1.077,,,-1850228234.0
921,2017-03-01,1.36,0.8793,0.9481,2395.96,12.54,1.042,,,6336858096.0
922,2017-02-28,1.355,0.88665,0.94545,2363.64,12.92,0.9990000000000001,131077.0,-45071.0,-7411637386.0
923,2017-02-27,1.3090000000000002,0.8872,0.94455,2369.75,12.09,0.9740000000000001,,,2397645741.0
924,2017-02-24,1.288,0.89135,0.9467,2367.34,11.47,0.951,,,2341163604.0
925,2017-02-23,1.296,0.8881,0.945,2363.81,11.71,0.955,,,-4517513667.0
926,2017-02-22,1.3098,0.88265,0.9473,2362.82,11.74,0.9540000000000001,,,-934380468.6
927,2017-02-21,1.3231,0.8796,0.9490000000000001,2365.38,11.57,0.9640000000000001,128261.0,-44483.0,-633244497.8
928,2017-02-20,1.3025,0.88415,0.9422,2227.3838317329673,16.4709373571102,0.8077925454545454,,,1258779094.0
929,2017-02-17,1.2997,0.8859,0.94215,2351.16,11.49,0.9440000000000001,,,1658688807.0
930,2017-02-16,1.3023,0.8831,0.9369,2347.22,11.76,0.958,,,-410835193.4
931,2017-02-15,1.314,0.8759,0.9433,2349.25,11.97,0.9740000000000001,,,7509301621.0
932,2017-02-14,1.2931,0.8752,0.9454,2337.58,10.74,0.938,113356.0,-48070.0,7441588218.0
