Date,USDX_Close
8/20/09,78.379997
8/21/09,78.040001
8/23/09,null
8/24/09,78.269997
8/25/09,78.239998
8/26/09,78.660004
8/27/09,78.010002
8/28/09,78.370003
8/30/09,null
8/31/09,78.169998
9/1/09,78.760002
9/2/09,78.379997
9/3/09,78.459999
9/4/09,78.139999
9/6/09,null
9/8/09,77.32
9/9/09,77.089996
9/10/09,76.82
9/11/09,76.610001
9/13/09,null
9/14/09,76.699997
9/15/09,76.540001
9/16/09,76.239998
9/17/09,76.190002
9/18/09,76.43
9/20/09,null
9/21/09,76.779999
9/22/09,76.120003
9/23/09,76.050003
9/24/09,76.900002
9/25/09,76.809998
9/27/09,null
9/28/09,77.050003
9/29/09,77.120003
9/30/09,76.650002
10/1/09,77.190002
10/2/09,77
10/4/09,null
10/5/09,76.639999
10/6/09,76.339996
10/7/09,76.489998
10/8/09,75.970001
10/9/09,76.43
10/11/09,null
10/12/09,76.129997
10/13/09,75.980003
10/14/09,75.550003
10/15/09,75.480003
10/16/09,75.599998
10/18/09,null
10/19/09,75.510002
10/20/09,75.57
10/21/09,74.970001
10/22/09,75.089996
10/23/09,75.470001
10/25/09,null
10/26/09,76.059998
10/27/09,76.139999
10/28/09,76.43
10/29/09,75.919998
10/30/09,76.300003
11/1/09,null
11/2/09,76.290001
11/3/09,76.389999
11/4/09,75.639999
11/5/09,75.739998
11/6/09,75.82
11/8/09,null
11/9/09,75.029999
11/10/09,75.019997
11/11/09,75.160004
11/12/09,75.599998
11/13/09,75.330002
11/15/09,null
11/16/09,74.910004
11/17/09,75.370003
11/18/09,75.18
11/19/09,75.290001
11/20/09,75.660004
11/22/09,null
11/23/09,75.089996
11/24/09,75.07
11/25/09,74.269997
11/27/09,null
11/29/09,null
11/30/09,74.879997
12/1/09,74.360001
12/2/09,74.669998
12/3/09,74.629997
12/4/09,75.910004
12/6/09,null
12/7/09,75.769997
12/8/09,76.309998
12/9/09,76.040001
12/10/09,76.040001
12/11/09,76.57
12/13/09,null
12/14/09,76.349998
12/15/09,76.959999
12/16/09,77
12/17/09,77.690002
12/18/09,77.82
12/20/09,null
12/21/09,78.040001
12/22/09,78.25
12/23/09,77.900002
12/24/09,null
12/27/09,null
12/28/09,77.629997
12/29/09,77.830002
12/30/09,77.910004
12/31/09,77.860001
1/3/10,null
1/4/10,77.529999
1/5/10,77.620003
1/6/10,77.489998
1/7/10,77.910004
1/8/10,77.470001
1/10/10,null
1/11/10,77
1/12/10,76.949997
1/13/10,76.849998
1/14/10,76.730003
1/15/10,77.32
1/17/10,null
1/19/10,77.5
1/20/10,78.339996
1/21/10,78.32
1/22/10,78.279999
1/24/10,null
1/25/10,78.190002
1/26/10,78.43
1/27/10,78.68
1/28/10,78.900002
1/29/10,79.459999
1/31/10,null
2/1/10,79.239998
2/2/10,79.010002
2/3/10,79.370003
2/4/10,79.919998
2/5/10,80.440002
2/7/10,null
2/8/10,80.300003
2/9/10,79.860001
2/10/10,80.029999
2/11/10,79.989998
2/12/10,80.32
2/14/10,null
2/16/10,79.699997
2/17/10,80.379997
2/18/10,80.400002
2/19/10,80.639999
2/21/10,null
2/22/10,80.510002
2/23/10,80.849998
2/24/10,80.849998
2/25/10,80.790001
2/26/10,80.360001
2/28/10,null
3/1/10,80.660004
3/2/10,80.519997
3/3/10,79.980003
3/4/10,80.559998
3/5/10,80.43
3/7/10,null
3/8/10,80.43
3/9/10,80.589996
3/10/10,80.449997
3/11/10,80.32
3/12/10,79.830002
3/14/10,null
3/15/10,80.25
3/16/10,79.75
3/17/10,79.639999
3/18/10,80.220001
3/19/10,80.720001
3/21/10,null
3/22/10,80.650002
3/23/10,80.900002
3/24/10,81.839996
3/25/10,82.120003
3/26/10,81.68
3/28/10,null
3/29/10,81.360001
3/30/10,81.470001
3/31/10,81.07
4/1/10,80.779999
4/4/10,null
4/5/10,81.089996
4/6/10,81.389999
4/7/10,81.440002
4/8/10,81.529999
4/9/10,81.089996
4/11/10,null
4/12/10,80.559998
4/13/10,80.510002
4/14/10,80.190002
4/15/10,80.480003
4/16/10,80.82
4/18/10,null
4/19/10,81
4/20/10,81.050003
4/21/10,81.160004
4/22/10,81.57
4/23/10,81.349998
4/25/10,null
4/26/10,81.480003
4/27/10,82.150002
4/28/10,82.379997
4/29/10,82
4/30/10,81.870003
5/2/10,null
5/3/10,82.269997
5/4/10,83.300003
5/5/10,84.080002
5/6/10,84.889999
5/7/10,84.449997
5/9/10,null
5/10/10,84.160004
5/11/10,84.470001
5/12/10,84.830002
5/13/10,85.209999
5/14/10,86.099998
5/16/10,null
5/17/10,86.209999
5/18/10,87.160004
5/19/10,86.389999
5/20/10,85.57
5/21/10,85.370003
5/23/10,null
5/24/10,86.209999
5/25/10,86.779999
5/26/10,87.120003
5/27/10,86.18
5/28/10,86.480003
5/30/10,null
6/1/10,86.639999
6/2/10,86.790001
6/3/10,87.139999
6/4/10,88.230003
6/6/10,null
6/7/10,88.400002
6/8/10,88.389999
6/9/10,87.900002
6/10/10,87.169998
6/11/10,87.510002
6/13/10,null
6/14/10,86.510002
6/15/10,85.980003
6/16/10,86.080002
6/17/10,85.690002
6/18/10,85.699997
6/20/10,null
6/21/10,85.93
6/22/10,86.110001
6/23/10,85.739998
6/24/10,85.730003
6/25/10,85.309998
6/27/10,null
6/28/10,85.650002
6/29/10,86.029999
6/30/10,86.019997
7/1/10,84.720001
7/2/10,84.43
7/4/10,null
7/6/10,84.080002
7/7/10,83.82
7/8/10,83.82
7/9/10,83.949997
7/11/10,null
7/12/10,84.199997
7/13/10,83.639999
7/14/10,83.43
7/15/10,82.559998
7/16/10,82.489998
7/18/10,null
7/19/10,82.510002
7/20/10,82.75
7/21/10,83.389999
7/22/10,82.599998
7/23/10,82.459999
7/25/10,null
7/26/10,82.089996
7/27/10,82.18
7/28/10,82.18
7/29/10,81.639999
7/30/10,81.540001
8/1/10,null
8/2/10,80.940002
8/3/10,80.599998
8/4/10,80.889999
8/5/10,80.82
8/6/10,80.410004
8/8/10,null
8/9/10,80.709999
8/10/10,80.800003
8/11/10,82.290001
8/12/10,82.639999
8/13/10,82.949997
8/15/10,null
8/16/10,82.529999
8/17/10,82.230003
8/18/10,82.220001
8/19/10,82.449997
8/20/10,83.059998
8/22/10,null
8/23/10,83.120003
8/24/10,83.150002
8/25/10,83.260002
8/26/10,82.93
8/27/10,82.919998
8/29/10,null
8/30/10,83.160004
8/31/10,83.199997
9/1/10,82.519997
9/2/10,82.459999
9/3/10,83.099998
9/5/10,null
9/7/10,82.82
9/8/10,82.589996
9/9/10,82.669998
9/10/10,82.699997
9/12/10,null
9/13/10,81.910004
9/14/10,81.080002
9/15/10,81.489998
9/16/10,81.239998
9/17/10,81.400002
9/19/10,null
9/20/10,81.339996
9/21/10,80.440002
9/22/10,79.830002
9/23/10,80.010002
9/24/10,79.389999
9/26/10,null
9/27/10,79.339996
9/28/10,79.010002
9/29/10,78.690002
9/30/10,78.720001
10/1/10,78.089996
10/3/10,null
10/4/10,78.449997
10/5/10,77.75
10/6/10,77.389999
10/7/10,77.389999
10/8/10,77.32
10/10/10,null
10/11/10,77.440002
10/12/10,77.360001
10/13/10,77.07
10/14/10,76.650002
10/15/10,77.040001
10/17/10,null
10/18/10,76.93
10/19/10,78.18
10/20/10,77.169998
10/21/10,77.419998
10/22/10,77.470001
10/24/10,null
10/25/10,77.099998
10/26/10,77.709999
10/27/10,78.150002
10/28/10,77.309998
10/29/10,77.269997
10/31/10,null
11/1/10,77.300003
11/2/10,76.720001
11/3/10,76.480003
11/4/10,75.879997
11/5/10,76.550003
11/7/10,null
11/8/10,77.029999
11/9/10,77.440002
11/10/10,77.629997
11/11/10,78.220001
11/12/10,78.080002
11/14/10,null
11/15/10,78.519997
11/16/10,79.209999
11/17/10,79.080002
11/18/10,78.620003
11/19/10,78.5
11/21/10,null
11/22/10,78.68
11/23/10,79.68
11/24/10,79.870003
11/26/10,null
11/28/10,null
11/29/10,80.839996
11/30/10,81.199997
12/1/10,80.709999
12/2/10,80.300003
12/3/10,79.379997
12/5/10,null
12/6/10,79.57
12/7/10,79.860001
12/8/10,80
12/9/10,80.07
12/10/10,80.07
12/12/10,null
12/13/10,79.279999
12/14/10,79.370003
12/15/10,80.260002
12/16/10,80.18
12/17/10,80.370003
12/19/10,null
12/20/10,80.629997
12/21/10,80.720001
12/22/10,80.730003
12/23/10,80.5
12/26/10,null
12/27/10,80.370003
12/28/10,80.360001
12/29/10,79.800003
12/30/10,79.519997
12/31/10,79.029999
1/2/11,null
1/3/11,79.129997
1/4/11,79.440002
1/5/11,80.260002
1/6/11,80.790001
1/7/11,81.010002
1/9/11,null
1/10/11,80.879997
1/11/11,80.849998
1/12/11,80.029999
1/13/11,79.190002
1/14/11,79.160004
1/16/11,null
1/18/11,78.959999
1/19/11,78.639999
1/20/11,78.82
1/21/11,78.209999
1/23/11,null
1/24/11,78.050003
1/25/11,78
1/26/11,77.900002
1/27/11,77.730003
1/28/11,78.129997
1/30/11,null
1/31/11,77.739998
2/1/11,77.07
2/2/11,77.160004
2/3/11,77.75
2/4/11,78.040001
2/6/11,null
2/7/11,78.029999
2/8/11,78
2/9/11,77.639999
2/10/11,78.25
2/11/11,78.459999
2/13/11,null
2/14/11,78.610001
2/15/11,78.57
2/16/11,78.220001
2/17/11,78
2/18/11,77.660004
2/20/11,null
2/22/11,77.769997
2/23/11,77.410004
2/24/11,77.059998
2/25/11,77.279999
2/27/11,null
2/28/11,76.889999
3/1/11,77.050003
3/2/11,76.669998
3/3/11,76.480003
3/4/11,76.400002
3/6/11,null
3/7/11,76.5
3/8/11,76.800003
3/9/11,76.720001
3/10/11,77.279999
3/11/11,76.779999
3/13/11,null
3/14/11,76.349998
3/15/11,76.330002
3/16/11,76.68
3/17/11,76.040001
3/18/11,75.720001
3/20/11,null
3/21/11,75.400002
3/22/11,75.43
3/23/11,75.790001
3/24/11,75.660004
3/25/11,76.220001
3/27/11,null
3/28/11,76.129997
3/29/11,76.25
3/30/11,76.120003
3/31/11,75.860001
4/1/11,75.830002
4/3/11,null
4/4/11,75.910004
4/5/11,75.879997
4/6/11,75.510002
4/7/11,75.589996
4/8/11,75.07
4/10/11,null
4/11/11,75.059998
4/12/11,74.849998
4/13/11,74.980003
4/14/11,74.68
4/15/11,74.830002
4/17/11,null
4/18/11,75.5
4/19/11,75.029999
4/20/11,74.370003
4/21/11,74
4/24/11,null
4/25/11,73.989998
4/26/11,73.839996
4/27/11,73.519997
4/28/11,73.120003
4/29/11,72.93
5/1/11,null
5/2/11,72.949997
5/3/11,73.139999
5/4/11,73.029999
5/5/11,74.190002
5/6/11,74.839996
5/8/11,null
5/9/11,74.739998
5/10/11,74.610001
5/11/11,75.330002
5/12/11,75.239998
5/13/11,75.760002
5/15/11,null
5/16/11,75.470001
5/17/11,75.400002
5/18/11,75.470001
5/19/11,75.120003
5/20/11,75.43
5/22/11,null
5/23/11,76.099998
5/24/11,75.879997
5/25/11,75.93
5/26/11,75.550003
5/27/11,74.949997
5/29/11,null
5/31/11,74.639999
6/1/11,74.68
6/2/11,74.330002
6/3/11,73.779999
6/5/11,null
6/6/11,73.949997
6/7/11,73.519997
6/8/11,73.93
6/9/11,74.190002
6/10/11,74.790001
6/12/11,null
6/13/11,74.510002
6/14/11,74.330002
6/15/11,75.599998
6/16/11,75.75
6/17/11,74.989998
6/19/11,null
6/20/11,75.029999
6/21/11,74.540001
6/22/11,74.779999
6/23/11,75.449997
6/24/11,75.669998
6/26/11,null
6/27/11,75.389999
6/28/11,75.059998
6/29/11,74.690002
6/30/11,74.300003
7/1/11,74.349998
7/3/11,null
7/5/11,74.690002
7/6/11,75.120003
7/7/11,74.959999
7/8/11,75.18
7/10/11,null
7/11/11,75.989998
7/12/11,75.809998
7/13/11,75.209999
7/14/11,75.25
7/15/11,75.129997
7/17/11,null
7/18/11,75.480003
7/19/11,75.220001
7/20/11,74.790001
7/21/11,74.019997
7/22/11,74.199997
7/24/11,null
7/25/11,74.059998
7/26/11,73.470001
7/27/11,74.089996
7/28/11,74.220001
7/29/11,73.900002
7/31/11,null
8/1/11,74.260002
8/2/11,74.510002
8/3/11,74.040001
8/4/11,75.120003
8/5/11,74.599998
8/7/11,null
8/8/11,74.790001
8/9/11,74.610001
8/10/11,74.639999
8/11/11,74.68
8/12/11,74.610001
8/14/11,null
8/15/11,73.839996
8/16/11,74.010002
8/17/11,73.669998
8/18/11,74.239998
8/19/11,73.989998
8/21/11,null
8/22/11,74.07
8/23/11,73.870003
8/24/11,74.010002
8/25/11,74.279999
8/26/11,73.809998
8/28/11,null
8/29/11,73.720001
8/30/11,73.940002
8/31/11,74.129997
9/1/11,74.480003
9/2/11,74.75
9/4/11,null
9/6/11,75.919998
9/7/11,75.459999
9/8/11,76.239998
9/9/11,77.190002
9/11/11,null
9/12/11,77.57
9/13/11,76.910004
9/14/11,76.830002
9/15/11,76.239998
9/16/11,76.580002
9/18/11,null
9/19/11,77.389999
9/20/11,77.029999
9/21/11,77.339996
9/22/11,78.379997
9/23/11,78.300003
9/25/11,null
9/26/11,78.360001
9/27/11,77.510002
9/28/11,77.849998
9/29/11,77.919998
9/30/11,78.550003
10/2/11,null
10/3/11,79.449997
10/4/11,79.599998
10/5/11,78.910004
10/6/11,78.529999
10/7/11,78.720001
10/9/11,null
10/10/11,77.599998
10/11/11,77.580002
10/12/11,76.989998
10/13/11,76.989998
10/14/11,76.620003
10/16/11,null
10/17/11,77.139999
10/18/11,77.129997
10/19/11,77.110001
10/20/11,76.970001
10/21/11,76.300003
10/23/11,null
10/24/11,76.019997
10/25/11,76.25
10/26/11,76.199997
10/27/11,74.870003
10/28/11,75.089996
10/30/11,null
10/31/11,76.169998
11/1/11,77.260002
11/2/11,77.010002
11/3/11,76.669998
11/4/11,76.910004
11/6/11,null
11/7/11,76.959999
11/8/11,76.669998
11/9/11,77.93
11/10/11,77.639999
11/11/11,76.940002
11/13/11,null
11/14/11,77.559998
11/15/11,77.879997
11/16/11,78.160004
11/17/11,78.290001
11/18/11,78.019997
11/20/11,null
11/21/11,78.300003
11/22/11,78.230003
11/23/11,79
11/25/11,null
11/27/11,null
11/28/11,79.290001
11/29/11,79
11/30/11,78.389999
12/1/11,78.32
12/2/11,78.629997
12/4/11,null
12/5/11,78.610001
12/6/11,78.510002
12/7/11,78.480003
12/8/11,78.809998
12/9/11,78.629997
12/11/11,null
12/12/11,79.57
12/13/11,80.25
12/14/11,80.529999
12/15/11,80.239998
12/16/11,80.25
12/18/11,null
12/19/11,80.25
12/20/11,79.879997
12/21/11,80.019997
12/22/11,79.919998
12/23/11,80.010002
12/25/11,null
12/27/11,79.790001
12/28/11,80.489998
12/29/11,80.480003
12/30/11,80.169998
1/1/12,null
1/3/12,79.610001
1/4/12,80.089996
1/5/12,80.940002
1/6/12,81.239998
1/8/12,null
1/9/12,81.050003
1/10/12,80.800003
1/11/12,81.349998
1/12/12,80.769997
1/13/12,81.43
1/15/12,null
1/17/12,81.18
1/18/12,80.599998
1/19/12,80.209999
1/20/12,80.220001
1/22/12,null
1/23/12,79.690002
1/24/12,79.860001
1/25/12,79.57
1/26/12,79.410004
1/27/12,78.900002
1/29/12,null
1/30/12,79.160004
1/31/12,79.279999
2/1/12,78.919998
2/2/12,78.970001
2/3/12,78.940002
2/5/12,null
2/6/12,79.089996
2/7/12,78.57
2/8/12,78.639999
2/9/12,78.559998
2/10/12,79.110001
2/12/12,null
2/13/12,78.940002
2/14/12,79.580002
2/15/12,79.669998
2/16/12,79.339996
2/17/12,79.330002
2/19/12,null
2/21/12,79.040001
2/22/12,79.209999
2/23/12,78.809998
2/24/12,78.349998
2/26/12,null
2/27/12,78.559998
2/28/12,78.269997
2/29/12,78.730003
3/1/12,78.779999
3/2/12,79.400002
3/4/12,null
3/5/12,79.32
3/6/12,79.860001
3/7/12,79.709999
3/8/12,79.160004
3/9/12,80.040001
3/11/12,null
3/12/12,79.870003
3/13/12,80.190002
3/14/12,80.559998
3/15/12,80.150002
3/16/12,79.779999
3/18/12,null
3/19/12,79.449997
3/20/12,79.589996
3/21/12,79.629997
3/22/12,79.739998
3/23/12,79.339996
3/25/12,null
3/26/12,78.93
3/27/12,79.040001
3/28/12,79.160004
3/29/12,79.18
3/30/12,78.93
4/1/12,null
4/2/12,78.82
4/3/12,79.480003
4/4/12,79.760002
4/5/12,80.07
4/8/12,null
4/9/12,79.730003
4/10/12,79.889999
4/11/12,79.779999
4/12/12,79.279999
4/13/12,79.879997
4/15/12,null
4/16/12,79.550003
4/17/12,79.470001
4/18/12,79.529999
4/19/12,79.559998
4/20/12,79.18
4/22/12,null
4/23/12,79.419998
4/24/12,79.220001
4/25/12,79.010002
4/26/12,78.910004
4/27/12,78.699997
4/29/12,null
4/30/12,78.790001
5/1/12,78.860001
5/2/12,79.129997
5/3/12,79.220001
5/4/12,79.470001
5/6/12,null
5/7/12,79.599998
5/8/12,79.730003
5/9/12,80.080002
5/10/12,80.110001
5/11/12,80.279999
5/13/12,null
5/14/12,80.599998
5/15/12,81.220001
5/16/12,81.370003
5/17/12,81.379997
5/18/12,81.290001
5/20/12,null
5/21/12,81.080002
5/22/12,81.669998
5/23/12,82.089996
5/24/12,82.290001
5/25/12,82.400002
5/27/12,null
5/29/12,82.440002
5/30/12,83.010002
5/31/12,83.040001
6/1/12,82.889999
6/3/12,null
6/4/12,82.550003
6/5/12,82.800003
6/6/12,82.32
6/7/12,82.050003
6/8/12,82.510002
6/10/12,null
6/11/12,82.510002
6/12/12,82.410004
6/13/12,82.050003
6/14/12,81.900002
6/15/12,81.589996
6/17/12,null
6/18/12,81.940002
6/19/12,81.370003
6/20/12,81.489998
6/21/12,82.32
6/22/12,82.220001
6/24/12,null
6/25/12,82.459999
6/26/12,82.370003
6/27/12,82.559998
6/28/12,82.669998
6/29/12,81.650002
7/1/12,null
7/2/12,81.870003
7/3/12,null
7/5/12,82.809998
7/6/12,83.290001
7/8/12,null
7/9/12,83.160004
7/10/12,83.360001
7/11/12,83.57
7/12/12,83.650002
7/13/12,83.300003
7/15/12,null
7/16/12,83.089996
7/17/12,83.029999
7/18/12,82.949997
7/19/12,82.900002
7/20/12,83.470001
7/22/12,null
7/23/12,83.709999
7/24/12,84.010002
7/25/12,83.519997
7/26/12,82.809998
7/27/12,82.709999
7/29/12,null
7/30/12,82.790001
7/31/12,82.639999
8/1/12,83.059998
8/2/12,83.330002
8/3/12,82.379997
8/5/12,null
8/6/12,82.269997
8/7/12,82.209999
8/8/12,82.389999
8/9/12,82.639999
8/10/12,82.550003
8/12/12,null
8/13/12,82.440002
8/14/12,82.480003
8/15/12,82.650002
8/16/12,82.360001
8/17/12,82.599998
8/19/12,null
8/20/12,82.459999
8/21/12,81.910004
8/22/12,81.489998
8/23/12,81.360001
8/24/12,81.589996
8/26/12,null
8/27/12,81.660004
8/28/12,81.370003
8/29/12,81.550003
8/30/12,81.68
8/31/12,81.25
9/2/12,null
9/4/12,81.32
9/5/12,81.239998
9/6/12,81.080002
9/7/12,80.25
9/9/12,null
9/10/12,80.360001
9/11/12,79.860001
9/12/12,79.739998
9/13/12,79.260002
9/14/12,78.849998
9/16/12,null
9/17/12,79.010002
9/18/12,79.25
9/19/12,79.059998
9/20/12,79.410004
9/21/12,79.330002
9/23/12,null
9/24/12,79.519997
9/25/12,79.550003
9/26/12,79.889999
9/27/12,79.550003
9/28/12,79.940002
9/30/12,null
10/1/12,79.82
10/2/12,79.739998
10/3/12,79.970001
10/4/12,79.349998
10/5/12,79.339996
10/7/12,null
10/8/12,79.540001
10/9/12,79.949997
10/10/12,79.919998
10/11/12,79.779999
10/12/12,79.690002
10/14/12,null
10/15/12,79.739998
10/16/12,79.370003
10/17/12,79.019997
10/18/12,79.370003
10/19/12,79.639999
10/21/12,null
10/22/12,79.650002
10/23/12,79.980003
10/24/12,79.970001
10/25/12,80.040001
10/26/12,80.07
10/28/12,null
10/31/12,79.919998
11/1/12,80.050003
11/2/12,80.589996
11/4/12,null
11/5/12,80.75
11/6/12,80.610001
11/7/12,80.760002
11/8/12,80.790001
11/9/12,81.029999
11/11/12,null
11/12/12,81.040001
11/13/12,81.080002
11/14/12,81.059998
11/15/12,81.080002
11/16/12,81.260002
11/18/12,null
11/19/12,80.870003
11/20/12,80.959999
11/21/12,80.93
11/23/12,null
11/25/12,null
11/26/12,80.25
11/27/12,80.400002
11/28/12,80.339996
11/29/12,80.199997
11/30/12,80.150002
12/2/12,null
12/3/12,79.879997
12/4/12,79.639999
12/5/12,79.769997
12/6/12,80.260002
12/7/12,80.419998
12/9/12,null
12/10/12,80.330002
12/11/12,80.059998
12/12/12,79.889999
12/13/12,79.93
12/14/12,79.599998
12/16/12,null
12/17/12,79.57
12/18/12,79.360001
12/19/12,79.25
12/20/12,79.260002
12/21/12,79.620003
12/23/12,null
12/24/12,null
12/26/12,79.620003
12/27/12,79.620003
12/28/12,79.68
12/30/12,null
12/31/12,79.769997
1/2/13,79.849998
1/3/13,80.43
1/4/13,80.5
1/6/13,null
1/7/13,80.260002
1/8/13,80.349998
1/9/13,80.559998
1/10/13,79.739998
1/11/13,79.559998
1/13/13,null
1/14/13,79.489998
1/15/13,79.779999
1/16/13,79.800003
1/17/13,79.650002
1/18/13,80.050003
1/20/13,null
1/22/13,79.870003
1/23/13,79.919998
1/24/13,79.949997
1/25/13,79.75
1/27/13,null
1/28/13,79.779999
1/29/13,79.559998
1/30/13,79.279999
1/31/13,79.209999
2/1/13,79.129997
2/3/13,null
2/4/13,79.550003
2/5/13,79.489998
2/6/13,79.720001
2/7/13,80.190002
2/8/13,80.25
2/10/13,null
2/11/13,80.309998
2/12/13,80.110001
2/13/13,80.089996
2/14/13,80.459999
2/15/13,80.580002
2/17/13,null
2/19/13,80.470001
2/20/13,81.089996
2/21/13,81.459999
2/22/13,81.480003
2/24/13,null
2/25/13,81.669998
2/26/13,81.870003
2/27/13,81.599998
2/28/13,81.980003
3/1/13,82.309998
3/3/13,null
3/4/13,82.220001
3/5/13,82.089996
3/6/13,82.459999
3/7/13,82.080002
3/8/13,82.699997
3/10/13,null
3/11/13,82.57
3/12/13,82.580002
3/13/13,82.889999
3/14/13,82.610001
3/15/13,82.260002
3/17/13,null
3/18/13,82.690002
3/19/13,82.989998
3/20/13,82.779999
3/21/13,82.800003
3/22/13,82.529999
3/24/13,null
3/25/13,82.870003
3/26/13,82.879997
3/27/13,83.209999
3/28/13,82.989998
3/29/13,null
3/31/13,null
4/1/13,82.730003
4/2/13,82.940002
4/3/13,82.720001
4/4/13,82.68
4/5/13,82.5
4/7/13,null
4/8/13,82.75
4/9/13,82.309998
4/10/13,82.529999
4/11/13,82.25
4/12/13,82.309998
4/14/13,null
4/15/13,82.419998
4/16/13,81.75
4/17/13,82.660004
4/18/13,82.550003
4/19/13,82.709999
4/21/13,null
4/22/13,82.68
4/23/13,83.029999
4/24/13,82.93
4/25/13,82.739998
4/26/13,82.480003
4/28/13,null
4/29/13,82.150002
4/30/13,81.730003
5/1/13,81.639999
5/2/13,82.209999
5/3/13,82.099998
5/5/13,null
5/6/13,82.32
5/7/13,82.300003
5/8/13,81.900002
5/9/13,82.790001
5/10/13,83.139999
5/12/13,null
5/13/13,83.260002
5/14/13,83.57
5/15/13,83.830002
5/16/13,83.769997
5/17/13,84.279999
5/19/13,null
5/20/13,83.809998
5/21/13,83.860001
5/22/13,84.25
5/23/13,83.800003
5/24/13,83.699997
5/26/13,null
5/28/13,84.139999
5/29/13,83.639999
5/30/13,83.010002
5/31/13,83.379997
6/2/13,null
6/3/13,82.68
6/4/13,82.769997
6/5/13,82.57
6/6/13,81.519997
6/7/13,81.690002
6/9/13,null
6/10/13,81.650002
6/11/13,81.059998
6/12/13,80.959999
6/13/13,80.620003
6/14/13,80.669998
6/16/13,null
6/17/13,80.57
6/18/13,80.620003
6/19/13,81.43
6/20/13,81.839996
6/21/13,82.32
6/23/13,null
6/24/13,82.43
6/25/13,82.580002
6/26/13,82.949997
6/27/13,82.910004
6/28/13,83.169998
6/30/13,null
7/1/13,82.980003
7/2/13,83.540001
7/3/13,null
7/5/13,84.419998
7/7/13,null
7/8/13,84.199997
7/9/13,84.580002
7/10/13,84.040001
7/11/13,82.75
7/12/13,82.989998
7/14/13,null
7/15/13,83.040001
7/16/13,82.43
7/17/13,82.709999
7/18/13,82.82
7/19/13,82.580002
7/21/13,null
7/22/13,82.220001
7/23/13,82.010002
7/24/13,82.300003
7/25/13,81.970001
7/26/13,81.620003
7/28/13,null
7/29/13,81.660004
7/30/13,81.830002
7/31/13,81.449997
8/1/13,82.339996
8/2/13,81.910004
8/4/13,null
8/5/13,81.879997
8/6/13,81.599998
8/7/13,81.290001
8/8/13,81.010002
8/9/13,81.129997
8/11/13,null
8/12/13,81.330002
8/13/13,81.730003
8/14/13,81.699997
8/15/13,81.129997
8/16/13,81.260002
8/18/13,null
8/19/13,81.230003
8/20/13,80.910004
8/21/13,81.32
8/22/13,81.489998
8/23/13,81.339996
8/25/13,null
8/26/13,81.370003
8/27/13,81.169998
8/28/13,81.419998
8/29/13,81.949997
8/30/13,82.089996
9/1/13,null
9/3/13,82.360001
9/4/13,82.169998
9/5/13,82.629997
9/6/13,82.150002
9/8/13,null
9/9/13,81.790001
9/10/13,81.82
9/11/13,81.519997
9/12/13,81.489998
9/13/13,81.449997
9/15/13,null
9/16/13,81.25
9/17/13,81.169998
9/18/13,80.239998
9/19/13,80.360001
9/20/13,80.440002
9/22/13,null
9/23/13,80.449997
9/24/13,80.559998
9/25/13,80.330002
9/26/13,80.519997
9/27/13,80.269997
9/29/13,null
9/30/13,80.220001
10/1/13,80.099998
10/2/13,79.879997
10/3/13,79.769997
10/4/13,80.120003
10/6/13,null
10/7/13,79.940002
10/8/13,80.059998
10/9/13,80.370003
10/10/13,80.419998
10/11/13,80.360001
10/13/13,null
10/14/13,80.260002
10/15/13,80.480003
10/16/13,80.5
10/17/13,79.650002
10/18/13,79.639999
10/20/13,null
10/21/13,79.68
10/22/13,79.239998
10/23/13,79.260002
10/24/13,79.190002
10/25/13,79.18
10/27/13,null
10/28/13,79.25
10/29/13,79.629997
10/30/13,79.75
10/31/13,80.199997
11/1/13,80.730003
11/3/13,null
11/4/13,80.550003
11/5/13,80.709999
11/6/13,80.480003
11/7/13,80.82
11/8/13,81.209999
11/10/13,null
11/11/13,81.089996
11/12/13,81.190002
11/13/13,80.93
11/14/13,80.980003
11/15/13,80.839996
11/17/13,null
11/18/13,80.830002
11/19/13,80.699997
11/20/13,81.110001
11/21/13,81.050003
11/22/13,80.709999
11/24/13,null
11/25/13,80.919998
11/26/13,80.610001
11/27/13,80.739998
11/29/13,null
12/1/13,null
12/2/13,80.910004
12/3/13,80.620003
12/4/13,80.629997
12/5/13,80.269997
12/6/13,80.269997
12/8/13,null
12/9/13,80.129997
12/10/13,79.970001
12/11/13,79.889999
12/12/13,80.199997
12/13/13,80.209999
12/15/13,null
12/16/13,80.07
12/17/13,80.059998
12/18/13,80.110001
12/19/13,80.629997
12/20/13,80.580002
12/22/13,null
12/23/13,80.449997
12/24/13,null
12/26/13,80.480003
12/27/13,80.389999
12/29/13,null
12/30/13,80
12/31/13,80.040001
1/2/14,80.629997
1/3/14,80.790001
1/5/14,null
1/6/14,80.650002
1/7/14,80.830002
1/8/14,81.040001
1/9/14,81.010002
1/10/14,80.660004
1/12/14,null
1/13/14,80.510002
1/14/14,80.610001
1/15/14,81
1/16/14,80.900002
1/17/14,81.260002
1/19/14,null
1/21/14,81.099998
1/22/14,81.169998
1/23/14,80.440002
1/24/14,80.459999
1/26/14,null
1/27/14,80.5
1/28/14,80.57
1/29/14,80.510002
1/30/14,81.089996
1/31/14,81.269997
2/2/14,null
2/3/14,81.010002
