date,mktrf,smb,hml,umd
20110503,-0.005000,-0.009900,0.003700,-0.013800
20110504,-0.007400,-0.005400,-0.000800,-0.008600
20110505,-0.008200,0.005100,-0.003200,-0.002900
20110506,0.004600,0.000200,-0.001900,0.005500
20110509,0.005500,0.006900,-0.004700,0.012000
20110510,0.008600,0.006600,0.002400,0.000600
20110511,-0.010900,-0.006100,-0.004100,-0.011100
20110512,0.005200,0.004000,-0.004500,-0.002400
20110513,-0.008800,-0.004500,-0.003100,-0.000600
20110516,-0.007600,-0.010000,0.004300,-0.007300
20110517,-0.001100,-0.004900,0.001700,-0.004500
20110518,0.010200,0.006600,-0.003100,0.011700
20110519,0.002200,-0.000300,-0.001200,0.002900
20110520,-0.007300,0.000900,-0.002100,0.002900
20110523,-0.012900,-0.005100,0.000000,-0.006000
20110524,-0.001400,-0.002800,-0.000500,0.003500
20110525,0.004500,0.010200,-0.003700,0.011900
20110526,0.005200,0.006700,-0.001400,0.005200
20110527,0.004900,0.001800,0.002300,0.001000
20110531,0.010400,0.004400,-0.000500,0.002500
20110601,-0.023300,-0.007400,-0.002600,-0.002500
20110602,-0.001000,-0.000300,0.001100,0.000700
20110603,-0.011000,-0.005400,0.001500,-0.001600
20110606,-0.011800,-0.002400,-0.003400,-0.006900
20110607,-0.000400,0.003200,-0.001300,0.005200
20110608,-0.005400,-0.007200,0.000500,-0.002600
20110609,0.007500,-0.001000,0.000200,0.004500
20110610,-0.013700,-0.002400,0.004400,-0.006200
20110613,0.000100,-0.005400,0.003900,-0.006100
20110614,0.013600,0.010300,-0.004000,0.009300
20110615,-0.017200,0.000000,-0.001500,-0.004400
20110616,0.001200,-0.000700,0.004400,-0.008200
20110617,0.002500,-0.003900,0.006700,-0.002300
20110620,0.005800,0.003800,-0.001100,0.005000
20110621,0.015200,0.009500,-0.004000,0.012000
20110622,-0.006200,-0.001000,0.000100,0.002200
20110623,-0.001400,0.006400,-0.008300,0.005400
20110624,-0.011000,0.004500,0.001100,-0.003300
20110627,0.008900,0.000400,-0.000400,0.002200
20110628,0.013600,0.004200,-0.005500,0.012400
20110629,0.007700,-0.007100,0.006500,-0.000100
20110630,0.009900,0.001700,-0.002600,0.003900
20110701,0.014500,-0.000400,0.001800,0.003500
20110705,-0.000800,0.002200,-0.008600,0.012000
20110706,0.001800,0.004300,-0.005800,0.003400
20110707,0.011000,0.004600,0.001600,-0.002500
20110708,-0.006700,0.000000,-0.004300,0.003600
20110711,-0.019100,-0.001700,-0.002500,-0.001600
20110712,-0.004500,0.000500,0.004500,-0.005800
20110713,0.004500,0.005700,-0.001200,0.003300
20110714,-0.008200,-0.008100,0.001400,-0.001900
20110715,0.005800,0.000900,-0.005300,0.005400
20110718,-0.009400,-0.005800,-0.004200,0.003100
20110719,0.017200,0.005600,-0.006700,0.004500
20110720,-0.001000,-0.003100,0.007700,-0.006000
20110721,0.012900,-0.003700,0.011300,-0.005100
20110722,0.001000,-0.001000,-0.007000,0.002800
20110725,-0.006800,-0.005800,0.001300,-0.001600
20110726,-0.004700,-0.003600,0.002900,-0.005700
20110727,-0.021600,-0.007800,0.003900,-0.006700
20110728,-0.003100,0.001100,-0.000200,0.001300
20110729,-0.005600,0.002200,0.001000,0.001200
20110801,-0.004000,-0.001700,0.001500,0.000300
20110802,-0.026800,-0.004800,0.001400,-0.008700
20110803,0.005800,0.002600,-0.003700,-0.000900
20110804,-0.050400,-0.008300,0.003800,-0.014100
20110805,-0.003600,-0.012100,-0.005800,-0.005300
20110808,-0.069700,-0.014000,-0.016100,-0.011100
20110809,0.049700,0.009100,0.006600,0.016100
20110810,-0.043000,-0.004900,-0.016100,0.014700
20110811,0.047200,0.002600,0.007600,0.005700
20110812,0.005400,-0.001800,-0.015000,0.011700
20110815,0.022500,0.004400,0.009800,-0.002300
20110816,-0.010700,-0.008000,-0.000600,-0.007000
20110817,-0.000100,-0.003200,0.006300,-0.006200
20110818,-0.046500,-0.010300,0.006000,-0.020100
20110819,-0.015500,0.001400,-0.003100,-0.005900
20110822,-0.000300,0.001400,-0.009100,-0.000500
20110823,0.036000,0.012300,-0.008100,0.021600
20110824,0.013500,-0.001900,0.009700,-0.003200
20110825,-0.016700,-0.010000,0.005200,-0.004200
20110826,0.017400,0.008900,-0.010100,0.013400
20110829,0.031100,0.015200,0.008700,0.000600
20110830,0.003200,0.003000,-0.007900,0.007000
20110831,0.004200,-0.007900,0.004800,-0.003400
20110901,-0.013300,-0.010800,-0.007800,0.006200
20110902,-0.026400,-0.007700,-0.007400,0.004000
20110906,-0.007200,0.005000,-0.006800,0.011200
20110907,0.030600,0.009100,0.009800,-0.014200
20110908,-0.011800,-0.007400,-0.006000,0.007500
20110909,-0.026500,-0.001800,-0.000300,0.001300
20110912,0.006800,-0.000200,0.003500,-0.001700
20110913,0.011200,0.007800,-0.004300,0.000400
20110914,0.014500,0.004300,-0.003600,0.000500
20110915,0.016400,-0.005700,0.005500,-0.006000
20110916,0.004700,-0.003600,-0.003700,0.005700
20110919,-0.009900,-0.005200,-0.012900,0.018800
20110920,-0.004500,-0.014900,0.002500,0.003100
20110921,-0.029200,-0.003500,-0.012600,0.010700
20110922,-0.032900,0.001200,0.004600,0.003100
20110923,0.007400,0.006400,0.000300,-0.009000
20110926,0.022800,-0.006600,0.013100,-0.011000
20110927,0.012200,0.011100,-0.006000,0.000700
20110928,-0.022900,-0.016400,-0.002200,0.003500
20110929,0.007700,0.005700,0.021000,-0.018100
20110930,-0.025000,-0.001100,-0.001400,0.007000
20111003,-0.031800,-0.019100,-0.006100,0.011000
20111004,0.026800,0.035800,0.004800,-0.015800
20111005,0.019200,-0.001500,-0.005200,-0.004400
20111006,0.019400,0.002000,0.006000,-0.010500
20111007,-0.009800,-0.012300,-0.014100,0.017700
20111010,0.034400,0.004500,0.006300,-0.005200
20111011,0.001500,0.006500,-0.001100,-0.003200
20111012,0.010700,0.004800,0.009400,-0.013300
20111013,-0.002100,0.002800,-0.012900,0.009000
20111014,0.017200,0.001400,-0.003200,0.001800
20111017,-0.020600,-0.012500,-0.005200,0.008900
20111018,0.021100,0.005700,0.016800,-0.020700
20111019,-0.013800,-0.007500,0.003400,0.004600
20111020,0.004300,-0.003300,0.007400,-0.004600
20111021,0.019200,0.001400,0.000800,-0.005000
20111024,0.015900,0.017400,-0.003600,-0.013400
20111025,-0.021300,-0.008700,-0.002900,0.010000
20111026,0.011200,0.006800,0.007900,-0.006900
20111027,0.035400,0.013900,0.008700,-0.026400
20111028,-0.000100,-0.005300,-0.006000,-0.004300
20111031,-0.025000,0.000600,-0.008500,0.022400
20111101,-0.028600,-0.005100,-0.011400,0.017500
20111102,0.017200,0.007500,0.009600,-0.008900
20111103,0.019700,0.006000,-0.001100,-0.003100
20111104,-0.005300,0.000400,-0.006600,-0.000900
20111107,0.004800,-0.007000,0.003800,-0.001100
20111108,0.012100,-0.000300,0.005800,-0.004300
20111109,-0.037800,-0.007800,-0.006800,0.018300
20111110,0.008300,0.000800,0.005700,-0.000700
20111111,0.019800,0.004600,-0.001600,-0.004100
20111114,-0.009200,-0.004600,-0.008600,0.008400
20111115,0.005600,0.008800,-0.003000,0.003900
20111116,-0.016400,-0.001500,-0.001700,0.003000
20111117,-0.016500,0.002000,0.002100,0.012100
20111118,-0.000700,0.000500,0.009300,-0.000600
20111121,-0.018700,-0.004900,-0.000500,0.009200
20111122,-0.004400,-0.002700,-0.005300,0.009200
20111123,-0.022900,-0.007100,-0.002500,0.007400
20111125,-0.003400,-0.010200,0.005000,-0.000500
20111128,0.031000,0.016200,-0.006900,-0.004000
20111129,0.001800,-0.004800,0.001200,0.005300
20111130,0.044400,0.010400,0.011300,-0.018800
20111201,-0.002200,-0.005000,-0.006800,0.002800
20111202,0.000500,0.004300,0.006200,-0.005400
20111205,0.010900,0.002800,0.003000,-0.009600
20111206,0.000400,-0.000700,0.000900,0.000800
20111207,0.001600,-0.003200,0.007700,-0.004300
20111208,-0.022300,-0.007300,-0.010100,0.017500
20111209,0.018300,0.013200,0.001100,-0.006400
20111212,-0.014800,0.000600,-0.004500,0.010200
20111213,-0.010500,-0.010200,0.000800,0.011400
20111214,-0.012100,-0.002900,0.009400,0.002000
20111215,0.004000,0.006600,0.001600,0.003300
20111216,0.004500,0.002200,-0.000900,0.003500
20111219,-0.013100,-0.004200,-0.007100,0.018100
20111220,0.031000,0.007700,0.003800,-0.012100
20111221,0.002000,-0.000100,0.013100,-0.001000
20111222,0.008300,-0.002000,0.006600,-0.018000
20111223,0.008400,-0.005900,-0.001400,0.003800
20111227,0.000400,0.004900,-0.005600,0.010200
20111228,-0.013400,-0.007200,-0.000700,0.008700
20111229,0.011000,0.001900,0.003000,-0.006400
20111230,-0.004000,-0.000400,-0.002100,-0.006600
20120103,0.015000,-0.001900,0.009200,-0.026100
20120104,0.000000,-0.006400,0.000100,0.001100
20120105,0.003900,0.001800,0.001700,-0.005900
20120106,-0.001900,0.000200,-0.002700,-0.000800
20120109,0.002800,0.002400,-0.000500,-0.003400
20120110,0.009700,0.003900,0.003800,-0.011200
20120111,0.001300,0.001500,0.003400,-0.012800
20120112,0.003100,0.003000,0.000100,-0.005400
20120113,-0.005200,-0.002400,-0.004500,0.010600
20120117,0.003600,-0.000800,-0.007500,0.007700
20120118,0.012200,0.005400,0.001800,-0.017200
20120119,0.005100,-0.001400,-0.001900,-0.011400
20120120,0.000300,0.002300,0.006600,-0.006100
20120123,0.000200,-0.002800,0.001500,-0.004400
20120124,0.000000,0.008100,-0.003300,-0.002900
20120125,0.009100,0.001100,-0.008200,-0.000900
20120126,-0.005900,0.002300,-0.004600,0.002600
20120127,0.000100,0.008200,-0.001200,-0.006100
20120130,-0.003100,-0.004400,-0.002900,0.007300
20120131,-0.000500,-0.000600,0.000000,0.002300
20120201,0.011000,0.011000,0.004100,-0.007900
20120202,0.001700,0.003900,-0.000200,-0.005200
20120203,0.015800,0.005900,0.003900,-0.014700
20120206,-0.000500,-0.002500,-0.002300,-0.003000
20120207,0.001600,-0.002700,-0.001100,0.003100
20120208,0.002500,-0.001600,0.004600,-0.004400
20120209,0.001500,-0.003800,-0.003200,0.002600
20120210,-0.007500,-0.006100,-0.000400,0.010000
20120213,0.007500,0.005900,-0.000700,0.002200
20120214,-0.000900,-0.004100,-0.003500,0.006200
20120215,-0.005000,-0.002400,0.001300,-0.004600
20120216,0.012700,0.006900,0.002900,-0.009600
20120217,0.001600,-0.003100,0.005600,-0.001600
20120221,-0.000500,-0.006300,0.001900,0.001700
20120222,-0.003900,-0.003700,-0.006800,0.005700
20120223,0.005600,0.009000,-0.000600,-0.001600
20120224,0.001500,-0.004500,-0.006400,0.001600
20120227,0.001400,-0.002200,0.003700,0.001200
20120228,0.002800,-0.006400,-0.001100,0.002500
20120229,-0.005500,-0.010300,0.001500,0.006800
20120301,0.006400,-0.002400,0.000400,-0.003100
20120302,-0.004600,-0.012400,-0.000200,0.003700
20120305,-0.004000,0.004500,0.003200,0.012400
20120306,-0.016200,-0.003200,-0.003500,0.011000
20120307,0.008000,0.002900,0.002900,-0.004700
20120308,0.010700,0.003500,-0.002700,-0.001300
20120309,0.004900,0.009100,0.001700,-0.004000
20120312,-0.000700,-0.002000,-0.000600,0.007900
20120313,0.018600,0.000600,0.009500,-0.011900
20120314,-0.002300,-0.006300,-0.002000,0.003900
20120315,0.006700,0.002600,0.005200,-0.011800
20120316,0.000600,-0.002800,0.003600,-0.008900
20120319,0.004100,0.005100,-0.000600,0.001400
20120320,-0.003900,-0.006600,0.002800,0.001400
20120321,-0.001000,0.003100,-0.004200,0.002900
20120322,-0.007400,-0.001400,-0.004200,0.012400
20120323,0.003900,0.005800,0.003700,-0.005100
20120326,0.014500,0.004600,-0.002200,0.000600
20120327,-0.003000,-0.003400,-0.003400,0.005100
20120328,-0.005200,-0.000500,0.004900,0.005200
20120329,-0.001600,0.000000,-0.002500,0.001100
20120330,0.002800,-0.007000,-0.000200,-0.001600
20120402,0.007700,0.003500,0.000500,-0.000200
20120403,-0.003400,-0.002900,-0.003100,0.010000
20120404,-0.011100,-0.005500,-0.000300,0.008500
20120405,-0.000300,-0.001000,-0.004300,0.009400
20120409,-0.012100,-0.004500,-0.000800,0.007200
20120410,-0.018500,-0.004200,0.000800,0.001800
20120411,0.008500,0.007700,0.002600,-0.003300
20120412,0.014400,0.000700,0.002900,-0.013800
20120413,-0.012500,-0.001400,-0.007400,0.013800
20120416,-0.000900,0.001500,0.008500,-0.000400
20120417,0.015500,0.000500,-0.002300,-0.004400
20120418,-0.004300,-0.004900,-0.004200,0.005800
20120419,-0.005700,-0.000200,0.002600,-0.005400
20120420,0.001100,0.005500,-0.000800,0.010800
20120423,-0.009500,-0.005400,0.001200,0.001000
20120424,0.002900,0.002700,0.008600,-0.005900
20120425,0.014400,0.004000,-0.010500,0.004300
20120426,0.007500,-0.000200,-0.000100,0.000300
20120427,0.003500,0.007200,-0.002200,0.003800
20120430,-0.004900,-0.005900,0.000200,-0.002700
20120501,0.004800,-0.008500,0.004200,-0.005700
20120502,-0.001500,0.007100,-0.006600,0.011700
20120503,-0.009200,-0.006200,0.000400,0.009400
20120504,-0.016200,-0.002100,0.001800,0.002600
20120507,0.000400,0.001200,0.004900,-0.000200
20120508,-0.004100,0.003500,0.003200,0.002000
20120509,-0.006200,0.001700,-0.002100,0.000900
20120510,0.002900,0.000700,0.005500,0.007900
20120511,-0.002900,0.002700,-0.010700,0.005600
20120514,-0.011400,-0.000600,-0.001700,0.002800
20120515,-0.005200,0.004900,-0.001600,0.011600
20120516,-0.004400,-0.001600,-0.004400,0.008900
20120517,-0.016400,-0.005100,0.004500,-0.001200
20120518,-0.008000,-0.001600,0.000700,0.006200
20120521,0.016900,0.006600,-0.011100,-0.006300
20120522,0.000000,-0.009000,0.003700,0.004600
20120523,0.002600,0.004800,-0.002100,-0.004200
20120524,0.001600,0.000100,0.001700,0.007900
20120525,-0.001600,0.002400,-0.001200,-0.005500
20120529,0.011400,0.001700,-0.000200,-0.008100
20120530,-0.014700,-0.002700,-0.003100,0.012400
20120531,-0.002300,0.001300,0.005400,0.001900
20120601,-0.026000,-0.005200,0.001100,-0.000300
20120604,-0.000500,0.001000,-0.005800,0.004500
20120605,0.006800,0.002600,0.001200,-0.009700
20120606,0.023200,0.000600,0.002700,-0.010000
20120607,-0.001000,-0.004700,0.002300,0.004200
20120608,0.008500,0.002000,0.000600,0.003700
20120611,-0.014100,-0.008500,-0.000600,0.009500
20120612,0.011600,0.001100,0.001000,-0.003900
20120613,-0.007700,-0.005000,0.002700,0.003100
20120614,0.010400,0.002000,0.003500,0.000400
20120615,0.010700,0.000800,-0.000200,-0.008000
20120618,0.002100,0.001200,-0.008500,0.007700
20120619,0.010900,0.006700,0.002400,-0.011200
20120620,-0.001400,-0.001100,0.002000,-0.004200
20120621,-0.022600,-0.000800,0.000600,0.012900
20120622,0.007900,0.006400,0.001400,-0.001800
20120625,-0.016300,0.001000,-0.002300,0.011500
20120626,0.005200,-0.001300,-0.000100,0.003600
20120627,0.009200,0.003900,0.004600,-0.009400
20120628,-0.002400,0.001900,0.003500,-0.005500
20120629,0.025500,0.003600,-0.006000,-0.011600
20120702,0.003300,0.007300,-0.000200,0.008300
20120703,0.007600,0.006900,0.000800,-0.013100
20120705,-0.003600,0.005800,-0.008600,0.006500
20120706,-0.009900,-0.004000,0.003500,0.011200
20120709,-0.002300,-0.002500,-0.002200,0.010900
20120710,-0.008400,-0.003600,0.003100,0.009800
20120711,-0.000900,-0.004000,0.007600,-0.004900
20120712,-0.005000,0.002300,-0.007200,0.008900
20120713,0.016200,-0.003800,0.005700,-0.002800
20120716,-0.003100,-0.004100,-0.002400,0.002900
20120717,0.006700,-0.005400,0.002500,-0.001800
20120718,0.007100,0.002800,-0.008000,-0.003400
20120719,0.002700,-0.003700,-0.009300,-0.003800
20120720,-0.010600,-0.003300,0.000700,0.002300
20120723,-0.010200,-0.006800,0.001800,0.005000
20120724,-0.009900,-0.005700,0.003100,0.009600
20120725,-0.000100,0.002500,-0.000100,-0.001300
20120726,0.015300,-0.008400,0.003600,-0.006700
20120727,0.019600,0.005700,0.001100,-0.009500
20120730,-0.001300,-0.003900,0.002200,0.000400
20120731,-0.004700,-0.000100,0.002000,-0.000500
20120801,-0.005000,-0.016000,0.003100,-0.000600
20120802,-0.006900,0.002500,-0.003600,0.012000
20120803,0.019900,0.005400,0.005400,-0.007400
20120806,0.003400,0.005500,0.000200,-0.008600
20120807,0.006400,0.003300,0.000800,-0.014100
20120808,0.000900,-0.002600,0.006000,-0.001400
20120809,0.001200,0.003700,0.000600,-0.008000
20120810,0.001700,-0.003300,-0.000300,-0.003100
20120813,-0.001400,-0.001500,0.000300,0.004800
20120814,-0.000300,-0.004300,-0.000500,0.007300
20120815,0.002700,0.007400,-0.000500,-0.001800
20120816,0.007500,0.004500,-0.001800,-0.006000
20120817,0.002700,0.005900,0.001000,0.000800
20120820,-0.000600,-0.004600,0.006100,-0.001700
20120821,-0.003100,0.000900,0.004100,-0.005700
20120822,0.000000,-0.004400,-0.003700,0.003900
20120823,-0.007800,0.000100,-0.003600,0.004800
20120824,0.006100,-0.002700,-0.000500,0.002400
20120827,-0.000600,0.001200,-0.001100,0.005900
20120828,0.000100,0.006000,-0.000900,0.000800
20120829,0.001500,0.002600,0.001200,0.000600
20120830,-0.008000,-0.004400,-0.000400,0.004100
20120831,0.005200,-0.000700,-0.000100,-0.004400
20120904,0.000800,0.009800,-0.001700,0.007600
20120905,-0.000500,-0.000800,0.003400,-0.004200
20120906,0.020700,-0.001100,0.003100,-0.006400
20120907,0.004500,-0.000200,0.007500,-0.013700
20120910,-0.005700,0.003100,-0.000800,-0.001400
20120911,0.002800,0.000200,0.005300,-0.006300
20120912,0.002700,0.001300,0.002800,-0.000500
20120913,0.015600,-0.004000,0.005500,-0.002900
20120914,0.005400,0.005400,0.004800,-0.011800
20120917,-0.004200,-0.001700,-0.007300,0.008100
20120918,-0.001500,0.000000,-0.002000,0.001700
20120919,0.001800,-0.001500,0.000200,0.004300
20120920,-0.001300,-0.004300,-0.001300,0.002200
20120921,0.000400,0.004900,-0.000200,0.002400
20120924,-0.002600,-0.002100,0.003200,0.001900
20120925,-0.011100,-0.003400,-0.003600,0.006400
20120926,-0.005700,-0.000200,0.000200,-0.003600
20120927,0.009900,0.002400,-0.001300,0.003800
20120928,-0.004600,-0.003100,-0.002600,-0.000800
20121001,0.002600,0.000700,0.002300,-0.001100
20121002,0.001000,-0.001500,0.002700,0.000900
20121003,0.003600,-0.006500,0.000000,0.011900
20121004,0.007600,-0.001900,0.007200,-0.003000
20121005,-0.000300,-0.001800,0.002100,0.001800
20121008,-0.003600,-0.002300,0.001900,-0.004400
20121009,-0.010500,-0.003000,0.003300,-0.004200
20121010,-0.005800,0.004000,0.002800,0.005000
20121011,0.001100,0.003200,0.006700,-0.008400
20121012,-0.003400,-0.003100,-0.008800,0.000900
20121015,0.007900,-0.001500,0.001600,0.001900
20121016,0.010000,-0.002200,-0.002200,-0.002800
20121017,0.004900,0.001500,0.010600,0.001800
20121018,-0.003100,-0.006000,0.002500,-0.002800
20121019,-0.016800,-0.004000,0.004500,0.002800
20121022,0.000100,-0.000500,0.001900,0.000500
20121023,-0.012900,0.009900,-0.005000,-0.002500
20121024,-0.002800,-0.001400,0.004000,0.009800
20121025,0.002700,0.001500,-0.000300,-0.005800
20121026,-0.000700,-0.001100,-0.004200,0.000000
20121031,0.001400,0.005000,0.003700,-0.001600
20121101,0.011900,0.001600,0.001600,-0.008300
20121102,-0.010400,-0.005600,0.002400,0.000400
20121105,0.002800,0.004300,-0.002300,-0.001200
20121106,0.008000,-0.000400,0.005600,-0.004500
20121107,-0.023100,-0.000600,-0.013700,0.005800
20121108,-0.012400,-0.002800,0.004200,0.000700
20121109,0.001500,0.000200,-0.001100,0.002800
20121112,0.000000,-0.001700,0.000200,0.000100
20121113,-0.004000,-0.001900,-0.003000,0.005900
20121114,-0.014000,-0.003600,-0.002100,-0.005400
20121115,-0.002400,-0.004300,0.002100,-0.005400
20121116,0.005800,0.000600,0.000800,0.008300
20121119,0.019800,0.002700,-0.000600,0.001800
20121120,0.001100,-0.000700,0.001500,0.008400
20121121,0.003100,0.003900,-0.001100,-0.002000
20121123,0.012800,-0.001600,0.000800,-0.002200
20121126,-0.001400,0.005300,-0.001800,0.001100
20121127,-0.004300,0.004400,-0.002100,-0.002600
20121128,0.008300,0.000200,-0.002900,-0.002600
20121129,0.005400,0.006900,-0.000200,0.000400
20121130,0.000200,-0.001500,0.002600,0.000600
20121203,-0.004600,0.002900,0.002200,0.000700
20121204,-0.001600,0.003500,-0.000600,-0.005300
20121205,0.001700,-0.006600,0.009300,-0.009000
20121206,0.003100,-0.001800,-0.001300,-0.000500
20121207,0.002700,-0.004200,0.003100,-0.002900
20121210,0.001100,0.004600,-0.000100,-0.003600
20121211,0.006800,0.004600,-0.000300,-0.002600
20121212,-0.000200,-0.007100,0.005200,-0.001800
20121213,-0.005800,0.000400,0.000300,-0.002000
20121214,-0.003400,0.003000,0.002600,-0.004400
20121217,0.011600,-0.000800,0.006000,0.007500
20121218,0.012000,0.003100,0.001000,-0.004300
20121219,-0.006000,0.005900,0.002400,-0.000900
20121220,0.005300,-0.002400,0.007600,0.002100
20121221,-0.008800,0.004300,-0.003400,-0.002400
20121224,-0.002400,-0.001900,-0.000200,0.003900
20121226,-0.005400,-0.001700,0.003200,-0.004100
20121227,-0.001100,0.000000,-0.001400,0.002800
20121228,-0.010000,0.004500,0.000100,0.003400
20121231,0.017100,0.004200,-0.000800,0.002100
20130102,0.026200,0.001400,0.003900,0.002000
20130103,-0.001400,0.001200,0.000500,-0.004400
20130104,0.005500,0.001100,0.003700,-0.003600
20130107,-0.003100,-0.000900,-0.003400,0.001500
20130108,-0.002700,0.000300,0.000000,0.008600
20130109,0.003400,0.002900,-0.004100,0.000800
20130110,0.006600,-0.006600,0.004800,-0.001900
20130111,0.000200,0.000800,-0.004400,-0.001800
20130114,-0.000600,0.000200,-0.000900,-0.002600
20130115,0.001900,0.002400,0.000000,-0.003300
20130116,-0.000400,-0.002400,0.002400,0.001900
20130117,0.006100,0.004300,-0.001000,-0.002300
20130118,0.002900,0.000300,-0.001000,0.000400
20130122,0.004800,0.001600,0.004600,-0.002100
20130123,0.001000,-0.003000,-0.001200,0.004800
20130124,0.000900,0.002600,0.000300,-0.008200
20130125,0.005900,-0.000600,-0.002900,-0.001600
20130128,-0.001400,0.003900,0.001200,-0.003200
20130129,0.003600,-0.004400,0.003200,0.001000
20130130,-0.003800,-0.008800,0.001200,0.001300
20130131,-0.000800,0.007000,0.001700,-0.003700
20130201,0.009900,0.000700,0.002400,0.003600
20130204,-0.011900,-0.001300,-0.001600,0.000000
20130205,0.010700,-0.000900,0.001500,0.001000
20130206,0.001500,0.002900,0.001400,-0.003200
20130207,-0.001500,-0.000500,0.000200,-0.001500
20130208,0.005800,0.000100,-0.001900,-0.001600
20130211,-0.000800,-0.000300,0.003700,-0.000400
20130212,0.001600,0.002000,0.007100,-0.000100
20130213,0.001400,0.001000,0.000100,0.001600
20130214,0.001100,0.003300,0.001600,-0.000600
20130215,-0.001100,0.000300,-0.000800,0.004600
20130219,0.007400,0.002200,0.001800,-0.000200
20130220,-0.013600,-0.005500,-0.006000,0.000500
20130221,-0.006600,-0.003000,-0.000800,-0.000700
20130222,0.009400,0.001700,-0.000700,0.002200
20130225,-0.018200,-0.001900,-0.007500,-0.001000
20130226,0.005800,-0.001900,0.000400,0.003800
20130227,0.012900,-0.003800,0.001600,0.005300
20130228,-0.000500,0.001100,-0.001500,0.002900
20130301,0.002200,0.001400,-0.003100,0.009600
20130304,0.004700,-0.003900,0.000800,0.012500
20130305,0.010100,0.002000,-0.001400,0.001300
20130306,0.001800,0.000700,0.005000,-0.002700
20130307,0.002700,0.001800,0.004500,-0.003800
20130308,0.005200,0.003800,-0.001700,-0.000200
20130311,0.003000,-0.003500,0.002400,-0.002300
20130312,-0.002200,0.000700,-0.001600,-0.002400
20130313,0.002000,0.001700,0.000900,0.000900
20130314,0.005800,0.003700,0.004100,-0.004500
20130315,-0.001900,0.000200,0.003900,-0.005900
20130318,-0.005000,0.001200,-0.002700,0.000000
20130319,-0.002400,-0.000200,0.000100,0.003500
20130320,0.007600,0.002600,0.000000,0.004100
20130321,-0.008500,0.001600,-0.002800,0.000700
20130322,0.006200,-0.004500,-0.002800,0.001900
20130325,-0.002900,0.002800,0.000300,-0.000100
20130326,0.007600,-0.003800,-0.002100,0.004300
20130327,-0.000200,0.001500,-0.002800,0.001400
20130328,0.003900,-0.002700,-0.002600,0.005000
20130401,-0.005700,-0.009300,0.000100,0.003400
20130402,0.003300,-0.009000,-0.002800,0.003300
20130403,-0.011600,-0.004300,-0.001300,-0.006200
20130404,0.004200,0.001800,0.002600,0.001600
20130405,-0.004100,0.000600,0.003100,0.001500
20130408,0.007000,0.001400,0.002600,0.002600
20130409,0.003100,-0.004100,0.001900,-0.003900
20130410,0.012800,0.006300,-0.000800,-0.000200
20130411,0.003500,-0.002000,-0.001400,0.004800
20130412,-0.002800,-0.001200,-0.004800,0.002400
20130415,-0.024800,-0.014700,-0.002700,-0.002300
20130416,0.014700,0.001800,0.000800,0.007600
20130417,-0.014600,-0.002800,-0.005200,0.003100
20130418,-0.007100,0.001700,-0.000200,-0.002300
20130419,0.009700,0.000600,0.001000,0.012500
20130422,0.004500,-0.001700,-0.001400,-0.000500
20130423,0.011100,0.004600,0.006300,0.001000
20130424,0.000600,0.003600,0.011800,-0.009000
20130425,0.004900,0.002100,-0.000600,-0.002300
20130426,-0.002000,-0.003500,-0.002200,-0.000600
20130429,0.006700,0.001200,-0.000800,-0.005900
20130430,0.002900,0.003600,-0.000100,-0.007700
20130501,-0.010800,-0.014300,-0.001900,-0.000400
20130502,0.010400,0.005900,0.001200,0.003900
20130503,0.011200,0.006200,0.001900,-0.003500
20130506,0.002300,0.002400,0.008200,-0.000500
20130507,0.005400,0.001200,0.001100,0.001700
20130508,0.004400,-0.002300,0.001500,-0.005800
20130509,-0.003100,0.001000,-0.002700,0.000300
20130510,0.005400,0.004200,-0.001800,0.001400
20130513,-0.000200,-0.002400,-0.000500,0.003900
20130514,0.011000,0.001200,0.002800,0.004700
20130515,0.005100,-0.001200,0.002300,0.005000
20130516,-0.005000,0.001500,-0.002700,-0.007900
20130517,0.010400,-0.000100,0.003500,-0.000700
20130520,-0.000600,0.003600,0.004900,-0.009800
20130521,0.001600,-0.001100,-0.000700,-0.000100
20130522,-0.009200,-0.007200,-0.001600,0.000900
20130523,-0.001900,0.004800,-0.000700,0.000900
20130524,-0.000600,0.001600,0.000700,0.001700
20130528,0.007700,0.006400,0.002300,0.004600
20130529,-0.007000,-0.003600,0.005700,-0.005900
20130530,0.005000,0.003200,0.005000,0.001600
20130531,-0.013100,0.005200,-0.002700,-0.003000
20130603,0.004800,0.001500,0.000400,-0.003400
20130604,-0.005500,-0.003000,-0.001600,-0.004500
20130605,-0.013800,0.000600,-0.002300,-0.005400
20130606,0.008900,0.001600,0.002200,0.008300
20130607,0.013000,-0.004800,0.000700,0.005700
20130610,0.000700,0.006600,0.002000,0.001400
20130611,-0.010400,0.000100,-0.005600,-0.002900
20130612,-0.008200,0.000100,-0.000600,-0.003700
20130613,0.014700,0.000900,0.003300,0.005000
20130614,-0.005900,-0.002400,-0.005700,0.002300
20130617,0.007400,-0.001100,0.000700,0.002800
20130618,0.008000,0.003800,-0.000700,0.001400
20130619,-0.012800,0.001500,0.001500,0.000800
20130620,-0.024500,-0.000200,0.003800,-0.007100
20130621,0.001300,0.001900,-0.000700,-0.006300
20130624,-0.011900,0.001000,-0.006700,-0.003800
